source_id,target_id,edge_type,timestamp,weight
ACC_0620,ACC_0408,TRANSACTED_WITH,2024-05-29T06:23:41Z,1989369.81
PER_0719,ORG_0071,ASSOCIATED_WITH,,
PER_0511,ACC_0075,OWNS,,
PER_0645,PH_1058,OWNS,,
PER_0255,ACC_0838,OWNS,,
ACC_0991,ACC_0016,TRANSACTED_WITH,2024-08-06T01:13:49Z,288397.12
ACC_1166,ACC_0984,TRANSACTED_WITH,2024-10-16T15:09:40Z,642346.3
PH_0180,PH_0847,CALLED,2024-07-22T09:27:10Z,951
PH_0903,PH_1064,CALLED,2025-06-24T16:02:33Z,2472
CASE_0107,PER_0279,PARTICIPATED_IN,,
PER_0953,PH_1088,OWNS,,
PH_0113,PH_0130,CALLED,2025-03-08T21:39:51Z,887
PH_0965,PH_0334,CALLED,2024-03-12T11:48:15Z,1196
PER_0264,PH_1202,OWNS,,
PER_0296,ACC_0287,OWNS,,
PER_0333,LOC_0076,ASSOCIATED_WITH,,
ACC_0596,ACC_1142,TRANSACTED_WITH,2023-05-04T12:11:19Z,731699.43
ACC_0223,ACC_0703,TRANSACTED_WITH,2026-07-25T17:31:37Z,925283.84
PH_0038,PH_0697,CALLED,2024-07-03T09:38:45Z,1802
PH_0414,PH_1377,CALLED,2026-01-06T08:11:21Z,1212
PH_0792,PH_0659,CALLED,2023-10-11T12:19:05Z,3100
PER_0388,LOC_0143,ASSOCIATED_WITH,,
ACC_0194,ACC_0562,TRANSACTED_WITH,2023-12-25T20:12:38Z,369943.74
PER_0853,ORG_0112,ASSOCIATED_WITH,,
ACC_0266,ACC_1123,TRANSACTED_WITH,2023-08-23T19:21:19Z,115353.54
ACC_0074,ACC_0054,TRANSACTED_WITH,2023-03-27T09:53:49Z,1820537.21
PER_0217,PH_0143,OWNS,,
ACC_1073,ACC_0128,TRANSACTED_WITH,2024-07-02T01:01:12Z,587936.0
PH_1115,PH_0181,CALLED,2025-11-09T07:37:30Z,2612
PH_1039,PH_0214,CALLED,2024-09-20T12:36:52Z,1534
CASE_0007,PER_0172,PARTICIPATED_IN,,
PH_0518,PH_1256,CALLED,2025-02-07T05:37:19Z,1417
PH_0602,PH_1048,CALLED,2024-12-21T20:29:54Z,1084
PER_0888,PH_0438,OWNS,,
PER_0070,ORG_0010,ASSOCIATED_WITH,,
PER_0421,PH_0810,OWNS,,
ACC_0598,ACC_0355,TRANSACTED_WITH,2026-02-03T16:24:03Z,1158424.83
PER_0145,LOC_0066,ASSOCIATED_WITH,,
PH_0939,PH_1233,CALLED,2024-04-01T06:15:03Z,1711
PER_0418,LOC_0065,ASSOCIATED_WITH,,
PER_0232,ACC_0385,OWNS,,
PER_0683,ACC_0587,OWNS,,
PER_0820,LOC_0135,ASSOCIATED_WITH,,
PER_0470,ACC_0235,OWNS,,
PER_0508,LOC_0024,ASSOCIATED_WITH,,
PER_0275,ORG_0013,ASSOCIATED_WITH,,
PH_0804,PH_0504,CALLED,2024-01-04T21:58:03Z,1548
PH_0794,PH_0038,CALLED,2025-07-09T09:37:10Z,515
PH_0949,PH_0332,CALLED,2023-07-30T03:15:39Z,2948
PH_1055,PH_0360,CALLED,2023-10-13T00:33:56Z,494
PH_1110,PH_1188,CALLED,2024-05-21T18:29:24Z,115
ACC_0727,ACC_1074,TRANSACTED_WITH,2023-04-10T12:05:16Z,1650031.24
ACC_1045,ACC_0758,TRANSACTED_WITH,2024-01-24T22:54:56Z,1612737.2
ACC_0208,ACC_0147,TRANSACTED_WITH,2024-05-25T13:59:50Z,619766.17
PH_1133,PH_1045,CALLED,2025-01-06T07:22:50Z,2759
PH_0365,PH_1237,CALLED,2025-10-05T00:06:59Z,418
PER_0445,ORG_0038,ASSOCIATED_WITH,,
PER_0568,ORG_0032,ASSOCIATED_WITH,,
PER_0023,ACC_1128,OWNS,,
ACC_1178,ACC_1179,TRANSACTED_WITH,2024-12-27T18:45:23Z,1035091.35
CASE_0077,PER_0635,PARTICIPATED_IN,,
PH_0463,PH_0748,CALLED,2025-07-18T02:48:58Z,1516
ACC_0680,ACC_1176,TRANSACTED_WITH,2023-05-15T05:40:10Z,1954453.57
ACC_0995,ACC_0950,TRANSACTED_WITH,2026-01-27T00:38:08Z,1413560.22
PH_1216,PH_1124,CALLED,2024-01-25T22:14:58Z,2644
ACC_0380,ACC_1174,TRANSACTED_WITH,2026-04-12T10:08:17Z,1457711.3
CASE_0108,PER_0095,PARTICIPATED_IN,,
ACC_0596,ACC_0484,TRANSACTED_WITH,2026-06-20T21:31:17Z,1789425.92
PH_0544,PH_0783,CALLED,2026-07-31T20:18:10Z,555
ACC_1041,ACC_0970,TRANSACTED_WITH,2025-11-19T16:39:59Z,1074514.79
PH_1320,PH_0097,CALLED,2023-12-27T16:18:09Z,1506
PH_1140,PH_0596,CALLED,2026-06-17T04:31:30Z,1341
PER_0101,ACC_0137,OWNS,,
PH_0182,PH_1032,CALLED,2025-10-02T13:54:35Z,2231
PH_0958,PH_0083,CALLED,2026-06-15T01:22:27Z,2051
PH_0609,PH_1313,CALLED,2023-08-12T07:00:40Z,272
ACC_1116,ACC_0044,TRANSACTED_WITH,2026-05-01T05:23:29Z,1142983.53
PH_1173,PH_0616,CALLED,2024-10-15T06:29:35Z,1081
PER_0916,ORG_0017,ASSOCIATED_WITH,,
ACC_0213,ACC_0445,TRANSACTED_WITH,2024-11-04T03:12:34Z,1715811.91
PER_0941,ACC_0735,OWNS,,
PER_0929,PH_1007,OWNS,,
ACC_0823,ACC_0185,TRANSACTED_WITH,2023-02-27T04:38:14Z,1809774.6
ACC_0922,ACC_0891,TRANSACTED_WITH,2023-10-22T23:05:29Z,1344585.3
PER_0662,LOC_0059,ASSOCIATED_WITH,,
PER_0574,LOC_0139,ASSOCIATED_WITH,,
ACC_0893,ACC_0532,TRANSACTED_WITH,2025-03-21T11:43:13Z,1204662.57
PER_0984,ACC_0527,OWNS,,
PER_0109,LOC_0081,ASSOCIATED_WITH,,
PER_0880,LOC_0135,ASSOCIATED_WITH,,
PER_0576,PH_0974,OWNS,,
PH_0681,PH_0387,CALLED,2023-03-22T11:07:25Z,489
PH_0129,PH_0912,CALLED,2024-06-29T08:17:56Z,504
PER_0729,LOC_0143,ASSOCIATED_WITH,,
PH_1219,PH_0164,CALLED,2025-08-07T20:25:32Z,1488
PH_0910,PH_0010,CALLED,2023-09-12T12:56:56Z,1992
PER_0454,LOC_0003,ASSOCIATED_WITH,,
PH_0981,PH_0218,CALLED,2026-07-02T15:24:10Z,783
PER_0764,ORG_0008,ASSOCIATED_WITH,,
PH_0800,PH_1304,CALLED,2026-07-10T04:26:42Z,153
PER_0878,ACC_0443,OWNS,,
PER_0246,LOC_0009,ASSOCIATED_WITH,,
PER_0899,LOC_0010,ASSOCIATED_WITH,,
PH_0879,PH_0889,CALLED,2025-12-02T20:21:01Z,2872
PER_0465,ACC_0940,OWNS,,
PER_0031,LOC_0001,ASSOCIATED_WITH,,
PER_0404,ORG_0033,ASSOCIATED_WITH,,
PH_0844,PH_0621,CALLED,2024-12-03T12:32:11Z,560
PH_0526,PH_0272,CALLED,2024-08-12T10:19:38Z,2945
PH_0097,PH_0425,CALLED,2023-07-25T22:41:32Z,664
PH_0630,PH_1389,CALLED,2024-04-22T12:33:16Z,3599
PH_0267,PH_1291,CALLED,2025-07-01T08:10:38Z,1110
PER_0639,LOC_0001,ASSOCIATED_WITH,,
PER_0572,LOC_0076,ASSOCIATED_WITH,,
ACC_0230,ACC_0024,TRANSACTED_WITH,2026-05-17T00:55:08Z,2118618.81
ACC_0151,ACC_1182,TRANSACTED_WITH,2025-11-21T22:58:32Z,1563439.31
PER_0455,LOC_0144,ASSOCIATED_WITH,,
PH_1244,PH_0369,CALLED,2024-01-26T08:57:53Z,2803
ACC_0682,ACC_0605,TRANSACTED_WITH,2023-01-15T20:28:55Z,255520.46
PH_0451,PH_0477,CALLED,2023-06-25T20:08:12Z,3118
CASE_0026,PER_0590,PARTICIPATED_IN,,
ACC_0922,ACC_0602,TRANSACTED_WITH,2023-07-06T19:37:06Z,1774968.56
PH_1271,PH_0127,CALLED,2025-03-06T12:06:50Z,1353
ACC_0010,ACC_0130,TRANSACTED_WITH,2023-02-16T10:48:21Z,1710609.02
CASE_0139,PER_0101,PARTICIPATED_IN,,
PH_0542,PH_1145,CALLED,2026-01-31T01:30:19Z,22
PH_0260,PH_0446,CALLED,2024-09-08T14:15:10Z,1029
PH_0481,PH_0016,CALLED,2026-04-27T22:49:59Z,2633
PER_0347,PH_0758,OWNS,,
ACC_0336,ACC_0437,TRANSACTED_WITH,2023-02-03T10:49:09Z,178498.78
PH_0992,PH_1369,CALLED,2026-05-17T07:47:59Z,2848
CASE_0102,PER_0542,PARTICIPATED_IN,,
PER_0734,ACC_0316,OWNS,,
PH_0069,PH_1109,CALLED,2025-11-11T23:57:06Z,3379
PER_0403,LOC_0100,ASSOCIATED_WITH,,
ACC_0291,ACC_0273,TRANSACTED_WITH,2024-11-30T18:10:50Z,2168287.59
PH_0789,PH_1083,CALLED,2026-05-15T05:28:12Z,869
PH_0956,PH_0897,CALLED,2024-08-28T14:45:04Z,247
PER_0602,LOC_0017,ASSOCIATED_WITH,,
PER_0910,PH_0646,OWNS,,
ACC_0418,ACC_0651,TRANSACTED_WITH,2024-10-17T00:32:19Z,2307507.94
PH_0534,PH_0433,CALLED,2024-01-13T15:43:34Z,2622
PER_0798,ORG_0072,ASSOCIATED_WITH,,
ACC_0077,ACC_0126,TRANSACTED_WITH,2026-02-11T02:30:20Z,1618059.55
ACC_0928,ACC_0561,TRANSACTED_WITH,2023-05-05T13:49:56Z,1340899.68
PER_0886,ORG_0008,ASSOCIATED_WITH,,
ACC_0240,ACC_0382,TRANSACTED_WITH,2026-07-15T10:41:32Z,489415.14
PER_0200,LOC_0149,ASSOCIATED_WITH,,
PH_1147,PH_0206,CALLED,2023-11-14T15:20:09Z,328
PH_0860,PH_0992,CALLED,2026-05-23T23:21:33Z,1154
ACC_1172,ACC_0516,TRANSACTED_WITH,2025-11-06T05:49:18Z,1192567.84
PER_0875,ORG_0079,ASSOCIATED_WITH,,
PH_0740,PH_0884,CALLED,2023-05-02T15:52:56Z,1117
PH_0368,PH_0414,CALLED,2024-02-17T18:14:53Z,50
ACC_1006,ACC_0907,TRANSACTED_WITH,2024-09-28T19:59:56Z,272490.91
PH_1062,PH_0496,CALLED,2024-12-01T15:18:36Z,3555
PH_1384,PH_1047,CALLED,2024-01-18T06:34:26Z,2835
ACC_0441,ACC_0623,TRANSACTED_WITH,2024-07-18T07:51:26Z,1361781.63
ACC_0609,ACC_0120,TRANSACTED_WITH,2023-06-18T15:15:16Z,746811.86
PH_0122,PH_0986,CALLED,2023-04-20T03:45:24Z,254
PER_0785,LOC_0028,ASSOCIATED_WITH,,
PH_0885,PH_0354,CALLED,2024-04-23T20:55:39Z,2778
ACC_0083,ACC_0027,TRANSACTED_WITH,2026-04-14T15:05:13Z,2068772.34
PH_0660,PH_0361,CALLED,2025-07-15T14:38:35Z,1114
ACC_1031,ACC_0259,TRANSACTED_WITH,2026-05-14T06:22:25Z,1160607.96
CASE_0111,PER_0080,PARTICIPATED_IN,,
CASE_0232,PER_0162,PARTICIPATED_IN,,
PH_1162,PH_0696,CALLED,2025-11-11T17:11:08Z,2548
PER_0594,ORG_0040,ASSOCIATED_WITH,,
ACC_0473,ACC_0506,TRANSACTED_WITH,2024-08-14T22:43:30Z,637175.08
PER_0691,ACC_0982,OWNS,,
PH_0804,PH_0333,CALLED,2024-04-20T14:39:15Z,3311
PER_0371,PH_1212,OWNS,,
CASE_0058,PER_0217,PARTICIPATED_IN,,
PH_1287,PH_0796,CALLED,2025-03-07T16:43:48Z,146
ACC_0089,ACC_0569,TRANSACTED_WITH,2024-11-23T13:46:53Z,2128997.99
PH_0739,PH_1132,CALLED,2023-07-23T04:25:13Z,3099
ACC_0653,ACC_0853,TRANSACTED_WITH,2023-09-04T09:41:48Z,933018.61
PH_0540,PH_0179,CALLED,2023-02-09T15:07:45Z,1741
PH_0837,PH_1090,CALLED,2024-12-27T04:14:16Z,1683
PER_0801,LOC_0025,ASSOCIATED_WITH,,
PH_0869,PH_1135,CALLED,2023-10-16T15:15:55Z,580
PER_0665,VEH_0431,OWNS,,
CASE_0081,PER_0296,PARTICIPATED_IN,,
PER_0380,ACC_0864,OWNS,,
PER_0882,ACC_0535,OWNS,,
PH_0797,PH_0627,CALLED,2023-10-14T05:38:27Z,457
PER_0185,PH_0936,OWNS,,
CASE_0071,PER_0659,PARTICIPATED_IN,,
PH_0222,PH_0261,CALLED,2024-11-16T15:39:27Z,1653
PH_0814,PH_1149,CALLED,2025-06-24T16:06:43Z,742
PH_0275,PH_0706,CALLED,2026-04-22T14:33:09Z,1033
ACC_0678,ACC_0347,TRANSACTED_WITH,2026-07-28T11:07:49Z,2180544.45
ACC_0860,ACC_0625,TRANSACTED_WITH,2025-12-04T18:19:31Z,2383797.62
PH_1020,PH_0588,CALLED,2025-11-15T09:19:40Z,3456
PER_0254,ACC_0011,OWNS,,
PER_0097,ACC_0938,OWNS,,
PH_0591,PH_0596,CALLED,2023-12-24T00:15:21Z,2000
PH_0722,PH_0403,CALLED,2024-06-15T06:54:29Z,2269
PH_1299,PH_1145,CALLED,2026-02-09T08:04:09Z,2917
PER_0473,ORG_0048,ASSOCIATED_WITH,,
ACC_0753,ACC_0299,TRANSACTED_WITH,2024-12-28T04:18:14Z,1638588.56
PH_0832,PH_0777,CALLED,2023-01-22T09:39:16Z,2147
PER_0029,LOC_0001,ASSOCIATED_WITH,,
ACC_0124,ACC_0299,TRANSACTED_WITH,2023-08-07T05:15:04Z,64622.17
ACC_0745,ACC_0405,TRANSACTED_WITH,2024-05-02T19:56:33Z,202945.22
ACC_0737,ACC_0191,TRANSACTED_WITH,2024-06-30T17:47:47Z,2153495.92
ACC_0017,ACC_0541,TRANSACTED_WITH,2026-06-18T14:21:13Z,1915277.13
PER_0938,LOC_0084,ASSOCIATED_WITH,,
PH_0089,PH_0468,CALLED,2024-04-18T21:50:28Z,1507
ACC_0120,ACC_1039,TRANSACTED_WITH,2026-06-13T10:46:56Z,2430519.8
PH_0961,PH_0115,CALLED,2023-07-25T11:33:25Z,499
PER_0087,ORG_0001,ASSOCIATED_WITH,,
PH_1213,PH_0437,CALLED,2025-11-28T08:07:09Z,1678
CASE_0044,PER_0258,PARTICIPATED_IN,,
PER_0671,LOC_0133,ASSOCIATED_WITH,,
PH_0297,PH_0335,CALLED,2023-11-28T15:12:59Z,2638
PER_0413,LOC_0132,ASSOCIATED_WITH,,
ACC_0807,ACC_1106,TRANSACTED_WITH,2023-12-27T21:41:24Z,2476639.42
PER_0953,LOC_0014,ASSOCIATED_WITH,,
PH_1145,PH_0598,CALLED,2024-03-28T22:24:47Z,716
PH_0673,PH_0027,CALLED,2025-01-30T13:52:41Z,420
PH_0626,PH_1188,CALLED,2023-09-07T23:57:51Z,1686
ACC_0359,ACC_0016,TRANSACTED_WITH,2023-07-27T05:00:48Z,99656.7
PH_0729,PH_0784,CALLED,2023-09-21T10:08:35Z,1360
PH_0174,PH_0758,CALLED,2025-12-08T15:59:42Z,2732
PH_0350,PH_0093,CALLED,2024-06-20T09:26:18Z,2433
PH_1266,PH_0805,CALLED,2025-01-28T20:34:58Z,2231
CASE_0224,PER_0224,PARTICIPATED_IN,,
PER_0893,PH_0816,OWNS,,
PER_0693,PH_1076,OWNS,,
PER_0117,PH_0839,OWNS,,
ACC_0588,ACC_0548,TRANSACTED_WITH,2023-07-08T03:34:45Z,2438473.47
PER_0562,ACC_0879,OWNS,,
PER_0363,LOC_0110,ASSOCIATED_WITH,,
PER_0333,LOC_0067,ASSOCIATED_WITH,,
ACC_0614,ACC_1149,TRANSACTED_WITH,2023-06-23T05:02:28Z,529689.35
ACC_0334,ACC_0838,TRANSACTED_WITH,2024-08-08T02:30:27Z,1835846.66
PER_0064,ACC_0142,OWNS,,
PER_0121,LOC_0077,ASSOCIATED_WITH,,
PER_0625,PH_1390,OWNS,,
PH_1256,PH_0416,CALLED,2024-01-17T19:00:39Z,2075
ACC_0544,ACC_0997,TRANSACTED_WITH,2023-02-07T11:16:58Z,1200463.33
ACC_0051,ACC_0512,TRANSACTED_WITH,2024-04-23T09:25:11Z,1723884.41
CASE_0038,PER_0726,PARTICIPATED_IN,,
ACC_0014,ACC_0107,TRANSACTED_WITH,2026-05-21T05:16:47Z,195024.99
PER_0522,LOC_0021,ASSOCIATED_WITH,,
ACC_0343,ACC_0459,TRANSACTED_WITH,2023-03-06T10:16:38Z,1652963.15
PER_0424,VEH_0417,OWNS,,
ACC_0009,ACC_0821,TRANSACTED_WITH,2025-05-25T15:04:47Z,1404006.56
PER_0307,PH_0437,OWNS,,
PH_0706,PH_1288,CALLED,2024-06-04T07:43:19Z,3137
ACC_0559,ACC_0682,TRANSACTED_WITH,2026-01-31T21:24:28Z,450293.36
PER_0428,ACC_1060,OWNS,,
PH_1132,PH_0588,CALLED,2023-03-29T15:02:14Z,1482
PH_1081,PH_1097,CALLED,2026-01-10T05:20:38Z,2498
PER_0760,ORG_0066,ASSOCIATED_WITH,,
PER_0187,LOC_0043,ASSOCIATED_WITH,,
PH_0789,PH_1370,CALLED,2023-12-04T14:00:40Z,764
PER_0136,ORG_0103,ASSOCIATED_WITH,,
PER_0610,ACC_1106,OWNS,,
ACC_0009,ACC_0191,TRANSACTED_WITH,2025-11-30T17:54:49Z,2429059.23
PER_0007,LOC_0142,ASSOCIATED_WITH,,
PER_0230,ORG_0046,ASSOCIATED_WITH,,
PH_1242,PH_0740,CALLED,2026-06-03T19:31:02Z,2380
PER_0722,LOC_0065,ASSOCIATED_WITH,,
PER_0702,VEH_0489,OWNS,,
PER_0937,PH_0051,OWNS,,
PH_0652,PH_1195,CALLED,2026-05-08T10:54:33Z,3166
ACC_0833,ACC_0505,TRANSACTED_WITH,2023-02-27T08:11:42Z,2292446.14
ACC_0132,ACC_0080,TRANSACTED_WITH,2025-07-19T18:53:59Z,2489256.27
ACC_1185,ACC_0198,TRANSACTED_WITH,2024-03-16T04:17:07Z,302811.57
PER_0388,LOC_0007,ASSOCIATED_WITH,,
ACC_0060,ACC_0675,TRANSACTED_WITH,2023-02-05T16:47:04Z,1029885.77
PER_0714,ACC_0642,OWNS,,
CASE_0055,PER_0258,PARTICIPATED_IN,,
PH_0814,PH_1365,CALLED,2025-09-19T00:43:19Z,2763
PH_0439,PH_0971,CALLED,2023-01-29T19:16:03Z,343
ACC_0857,ACC_0693,TRANSACTED_WITH,2023-07-07T10:23:41Z,187779.83
PER_0799,ACC_0280,OWNS,,
PER_0458,LOC_0076,ASSOCIATED_WITH,,
PER_0386,LOC_0068,ASSOCIATED_WITH,,
PER_0072,ORG_0049,ASSOCIATED_WITH,,
PER_0755,PH_0969,OWNS,,
PER_0297,VEH_0226,OWNS,,
PH_0885,PH_0530,CALLED,2024-08-27T00:58:23Z,1764
ACC_0176,ACC_1018,TRANSACTED_WITH,2025-01-21T04:39:10Z,248274.66
PER_0974,ORG_0064,ASSOCIATED_WITH,,
ACC_0867,ACC_1111,TRANSACTED_WITH,2023-04-13T22:34:13Z,1836680.82
PH_0647,PH_1390,CALLED,2025-06-11T17:57:20Z,3116
ACC_0366,ACC_0709,TRANSACTED_WITH,2026-06-14T03:24:08Z,37338.86
PH_0824,PH_0967,CALLED,2023-03-31T23:04:09Z,669
ACC_0240,ACC_0099,TRANSACTED_WITH,2024-12-19T02:21:51Z,886396.74
PER_0482,LOC_0090,ASSOCIATED_WITH,,
PH_0127,PH_0928,CALLED,2025-03-22T16:05:00Z,3535
PH_0297,PH_0225,CALLED,2024-10-16T00:09:42Z,1435
ACC_0835,ACC_0682,TRANSACTED_WITH,2023-01-04T19:04:26Z,622334.62
PER_0287,LOC_0114,ASSOCIATED_WITH,,
ACC_0930,ACC_0881,TRANSACTED_WITH,2025-07-08T19:54:58Z,2153075.59
ACC_0967,ACC_0060,TRANSACTED_WITH,2023-03-04T18:41:06Z,2202371.97
PH_0889,PH_0228,CALLED,2026-05-07T02:00:38Z,918
ACC_1075,ACC_0018,TRANSACTED_WITH,2023-05-04T14:09:51Z,1687941.53
CASE_0065,PER_0696,PARTICIPATED_IN,,
PH_1253,PH_1029,CALLED,2023-06-12T19:51:09Z,2588
PER_0105,ACC_1122,OWNS,,
ACC_0387,ACC_0539,TRANSACTED_WITH,2023-12-25T07:39:03Z,952584.02
PER_0313,LOC_0063,ASSOCIATED_WITH,,
PER_0140,PH_1204,OWNS,,
PH_0540,PH_0521,CALLED,2023-09-14T18:49:33Z,722
PER_0347,PH_0892,OWNS,,
PER_0348,PH_0960,OWNS,,
PER_0556,PH_0281,OWNS,,
PER_0101,LOC_0058,ASSOCIATED_WITH,,
ACC_1044,ACC_0164,TRANSACTED_WITH,2026-02-04T12:29:08Z,1768595.86
ACC_0825,ACC_0207,TRANSACTED_WITH,2025-09-30T20:13:16Z,370533.2
PH_1189,PH_1024,CALLED,2023-10-27T22:59:02Z,1053
PH_0221,PH_1391,CALLED,2026-06-06T20:27:18Z,2406
ACC_0216,ACC_1012,TRANSACTED_WITH,2025-12-10T14:25:16Z,320349.87
PH_0107,PH_0471,CALLED,2025-09-21T01:21:08Z,1998
PH_1168,PH_0837,CALLED,2025-09-19T03:55:57Z,970
PER_0613,LOC_0084,ASSOCIATED_WITH,,
ACC_0564,ACC_0546,TRANSACTED_WITH,2024-06-06T22:34:27Z,1835866.55
PER_0480,ORG_0091,ASSOCIATED_WITH,,
PH_0610,PH_0115,CALLED,2024-05-12T09:02:32Z,2626
PER_0984,LOC_0115,ASSOCIATED_WITH,,
ACC_1149,ACC_0598,TRANSACTED_WITH,2023-06-16T17:31:03Z,748964.27
PER_0225,LOC_0121,ASSOCIATED_WITH,,
PER_0779,ORG_0034,ASSOCIATED_WITH,,
PH_0764,PH_0847,CALLED,2025-02-08T11:34:35Z,1744
ACC_0754,ACC_0939,TRANSACTED_WITH,2024-11-16T05:02:03Z,2042473.87
PER_0787,ORG_0084,ASSOCIATED_WITH,,
ACC_0917,ACC_0238,TRANSACTED_WITH,2025-06-05T00:29:26Z,215161.99
PER_0910,ACC_0730,OWNS,,
ACC_0886,ACC_0983,TRANSACTED_WITH,2025-09-06T13:50:37Z,281236.13
ACC_0935,ACC_0389,TRANSACTED_WITH,2024-03-10T16:41:29Z,2162030.19
PH_0504,PH_0684,CALLED,2024-03-22T07:29:48Z,2688
PER_0080,ORG_0112,ASSOCIATED_WITH,,
PER_0151,ACC_0624,OWNS,,
PER_0805,LOC_0055,ASSOCIATED_WITH,,
PER_0986,LOC_0023,ASSOCIATED_WITH,,
PH_0229,PH_0839,CALLED,2023-05-15T07:49:07Z,2766
CASE_0107,PER_0755,PARTICIPATED_IN,,
ACC_0860,ACC_0271,TRANSACTED_WITH,2024-01-02T23:39:32Z,2359791.78
PER_0302,ACC_0493,OWNS,,
PH_0745,PH_0595,CALLED,2026-03-09T14:40:15Z,828
ACC_0593,ACC_0834,TRANSACTED_WITH,2024-12-19T01:28:03Z,178857.52
PH_0213,PH_1218,CALLED,2025-06-12T15:05:31Z,1172
PER_0220,ORG_0100,ASSOCIATED_WITH,,
PH_1245,PH_1281,CALLED,2025-10-16T13:55:11Z,2057
PER_0926,PH_0335,OWNS,,
CASE_0025,PER_0874,PARTICIPATED_IN,,
ACC_0079,ACC_0093,TRANSACTED_WITH,2025-01-04T16:44:11Z,466679.09
PH_1184,PH_0168,CALLED,2026-03-24T09:49:14Z,2804
ACC_0954,ACC_0063,TRANSACTED_WITH,2023-03-09T07:03:27Z,682930.56
ACC_1097,ACC_0121,TRANSACTED_WITH,2026-04-02T04:13:19Z,2475960.28
PH_0268,PH_1082,CALLED,2025-08-28T22:42:56Z,2899
ACC_0143,ACC_0466,TRANSACTED_WITH,2023-11-13T23:04:29Z,859550.55
PH_1158,PH_1160,CALLED,2024-12-19T09:58:29Z,940
PER_0895,PH_0425,OWNS,,
PER_0980,LOC_0124,ASSOCIATED_WITH,,
PH_0280,PH_1114,CALLED,2026-05-03T04:27:47Z,500
PER_0168,ACC_1181,OWNS,,
PER_0046,PH_0381,OWNS,,
PH_0668,PH_1139,CALLED,2026-03-09T07:08:50Z,1215
PH_0708,PH_0902,CALLED,2024-10-11T14:19:52Z,3357
PER_0141,ORG_0116,ASSOCIATED_WITH,,
ACC_1047,ACC_1059,TRANSACTED_WITH,2025-11-12T06:36:07Z,36774.12
PER_0842,LOC_0105,ASSOCIATED_WITH,,
PER_0335,LOC_0107,ASSOCIATED_WITH,,
PH_0944,PH_0673,CALLED,2023-06-03T00:48:00Z,2829
PH_1128,PH_0340,CALLED,2025-04-06T05:07:36Z,2733
ACC_0951,ACC_0637,TRANSACTED_WITH,2023-05-31T13:27:48Z,2010737.06
PH_1262,PH_0861,CALLED,2026-07-09T07:36:21Z,288
ACC_0070,ACC_0541,TRANSACTED_WITH,2025-07-02T21:23:10Z,1882487.31
ACC_0377,ACC_0879,TRANSACTED_WITH,2023-07-08T23:23:17Z,837230.47
PER_0884,ORG_0026,ASSOCIATED_WITH,,
PH_0262,PH_0657,CALLED,2024-11-10T07:29:53Z,3091
CASE_0182,PER_0883,PARTICIPATED_IN,,
PH_0855,PH_1055,CALLED,2026-06-10T19:50:23Z,668
PER_0861,PH_1155,OWNS,,
PER_0774,PH_1036,OWNS,,
CASE_0239,PER_0062,PARTICIPATED_IN,,
ACC_1004,ACC_0409,TRANSACTED_WITH,2025-05-19T03:31:22Z,683230.25
PER_0011,LOC_0004,ASSOCIATED_WITH,,
PH_0573,PH_1368,CALLED,2025-11-28T16:16:30Z,699
PER_0820,ACC_0877,OWNS,,
PER_0229,LOC_0123,ASSOCIATED_WITH,,
PH_0665,PH_0009,CALLED,2023-10-11T08:55:43Z,1444
PER_0743,PH_0157,OWNS,,
ACC_1016,ACC_0628,TRANSACTED_WITH,2025-01-15T16:42:34Z,2299701.76
ACC_0687,ACC_0023,TRANSACTED_WITH,2023-09-10T12:12:24Z,496942.15
PH_0849,PH_0200,CALLED,2026-06-13T10:57:53Z,2210
ACC_0756,ACC_0629,TRANSACTED_WITH,2023-04-09T15:10:06Z,774478.93
PER_0232,LOC_0139,ASSOCIATED_WITH,,
PER_0170,ACC_0309,OWNS,,
ACC_1187,ACC_0389,TRANSACTED_WITH,2025-05-25T15:53:36Z,200066.27
PH_0701,PH_0371,CALLED,2025-06-04T13:45:19Z,917
ACC_0222,ACC_0358,TRANSACTED_WITH,2025-03-29T17:55:47Z,1563594.47
PER_0155,ACC_0507,OWNS,,
PER_0509,LOC_0033,ASSOCIATED_WITH,,
PH_1288,PH_0335,CALLED,2026-04-04T00:59:17Z,3289
PH_0568,PH_1163,CALLED,2023-06-23T21:36:24Z,2685
ACC_0399,ACC_0215,TRANSACTED_WITH,2026-01-26T06:25:33Z,1092225.41
PER_0039,LOC_0064,ASSOCIATED_WITH,,
PH_0895,PH_1091,CALLED,2025-08-25T18:51:36Z,2508
PH_0243,PH_0638,CALLED,2024-07-31T16:36:09Z,149
PER_0341,PH_0202,OWNS,,
PER_0025,ACC_0817,OWNS,,
PH_0506,PH_0293,CALLED,2023-06-06T23:09:03Z,1529
PH_0343,PH_0812,CALLED,2023-05-19T22:13:22Z,2271
PH_0568,PH_0795,CALLED,2025-08-15T03:01:02Z,1592
PH_0754,PH_0343,CALLED,2025-08-25T08:05:20Z,1742
CASE_0176,PER_0476,PARTICIPATED_IN,,
ACC_0263,ACC_0823,TRANSACTED_WITH,2023-07-22T21:06:18Z,2223173.94
PER_0050,LOC_0133,ASSOCIATED_WITH,,
PER_0460,ORG_0025,ASSOCIATED_WITH,,
CASE_0219,PER_0402,PARTICIPATED_IN,,
